	comment	label
2010427	잘한다 아군 ㅋㅋ막플 겐세이 ㅋㅋ	0
2023784	너무귀여워요 그리고 너무 재밌네요 웃을일이 별로 없는데 진짜 눈물빼게 웃었어요부럽기도하구요이런연애를 안해보고결혼해서ㅋㅋ	0
2026350	아니씨발 아내년이 과거에 질내사정도 하고 한새끼랑 오래 섹스도 할수있는거지 개새끼가 지는 안해봤노	1
2023013	글고 듣다보니 생각난건대 하나같이 울긴 왜우냐 나쁜짓할댄 하하호호거리면서 하던애들이 정말 얼척없다	0
2018426	제일못한 2명ㅇ이 2등이냐이야 진짜방송국 대단하다	0
2021157	다들 삭재하라고하니깐 영상다 숨기고 삭제한척하는거 너무 간사하네요 사과를하면서도 이렇게 속이니속이는게 그냥 생활이군요	0
2027067	병신새낀가 범죄자들은 죄다 덩치 존나큰줄아네 지명수배 명단만봐도 키 180넘는새끼들 개드문데	1
2009130	광광우럭따이기야 ㅠ막플만 선점해도 500베 이상은 먹겠노	0
2018445	조두순 잡아랏	0
2023370	나도 몇달전에 어벤져스 개봉했을 때 영화관 알바 첨해봤는데 영화관에 그렇게 진상 많은지 몰랐다 ㅋㅋㅋ거의 팝콘 바닥에 뿌리고가는 수준	0
2024606	휴게소라자나 병신년아버스에서 내리고 바로 들리는곳 병신년아	1
2001571	십시골이라서 뭐하고 지내노	0
2027001	개배나온 아재 존못새끼인거 맞노	1
2019655	악 빈티지 느낌 편집 사랑해요	0
2030335	와 씨발 하루만에 2만베 ㄷㄷ	1
2019156	진짜 죄송하면 채널 삭제 ㄱㄱ	0
2004177	나도 누나있고싶다 생일때 막 치킨 사고오 그러지 않냐	0
2013329	ㅋㅋ 역쉬존잼 ㅋㅋㅋ	0
2023668	내 돈 8만원주고 숙제소리 듣고있는데 그냥 무시하고 먹을게요ㅋㅋ	0
2017070	이 영상 이제 한달째 됬음	0
2000789	일베가야겟다 ㅋㅋ	0
2011740	맏플	0
2024313	ㄹㅇㅋㅋ친구한테 썰 ㅈㄴ들은 같이 끝나면 닥치고 술쳐먹잖아	1
2017807	저 영상만 보면 제시가 나쁜 사람으로 보일 지 몰라도 지금 보면 지민보다 제시가 실력으로는 더 알려졌지 지민은 유히열으 스케치뿌욱 ㅋㅋ	0
2025050	보나마나 파오후 찐다새끼겄지창녀도 손님 거를 존심은 있자나 병신들아	1
2012469	싸랑해	0
2023192	김신영이랑은 잘 맞는거같은데요동물학대하는 김신영이랑 사람학대하는 지민이랑	0
2030410	시발 슬펐다 ㅇㅂ	1
2005873	오노요코 아들인 일본인인하고 사귀는 애한테 퍽이나 먹히는 소리했네 전 세계가 욱일기를 수용하면 포기할 줄도 알아야지 외국이 다 괜찮다고 하면 이건 우리만의 착각이 아닐까 의심이 안드나 참 멍청한 국민이다	0
2011946	ㅁㅍ은 내꺼야 우걱우걱	0
2028024	구라까지마라	1
2013070	정말 많이 좋아했던 먹방 유튜브 였는데정말 많이좋아했는데좀많이 실망했네요	0
2022333	사과 하고 아무일 없듯 방송 잘하는 사람도 있는데 걍 나와서 아무일 없듯 방송 하시지 어여 복귀하셈요 와서 아무일 없듯 신나게	0
2006402	일베가머라고 손을	0
2017841	저게 미국식이에요 뭐가 맞고 틀린지 정확하게 구분하고 자신의 의견을 똑바로 말하는것이야 말로 진정한 것이지요 지민은 비겁하게 제시 생깔려고 인터뷰에서 말했지만 제시는 당당하게 말했자나요 내가 생각한것이 맞으니깐 방송에 내보내도 된다고 생각한거지요 제시야 말로 진정한 승자고 조금있으면 진짜 유명해질거 같네요	0
2017195	이날 멤버들 지민 눈치보는라 힘들어겠다	0
2004360	내전은 나치당도 나치깃발 달고 뮌헨 폭동 일으켰고 고작 내전 일으키는거랑 해당 국기와 군부에 이념이 반영되었다는걸 부정하는거랑은 아무 상관도 없음 니 논리대로라면 시간 순서에 따른 변화가 있을리 없다는 것에 불과함 그리고 제발 말돌리지 말고 정반박 해줄래 욱일기가 군대의 상징이었다는 단순한 사실이 그게 당대 일본의 이념적 표상으로서 쓰였다는 사실을 무슨 수로 부정함 고작 5년 존속한 대정익찬회에 그 전부터 존재한 일본 파시즘의 이념의 모든 책임이 담겨 있다는 근거가 어디 있냐니까 대정익찬회는 엄연히 군부가 나라를 먹고 세워진 사후적인 부처이고 독일에선 나치당이라는 정당이 나라를 먹고 파시즘 국가가 된 거고 일본은 엄연히 군부가 나라를 먹고 파시즘 국가가 된 거임 그런 구도에서 무슨 수로 나치당이랑 일본 군부를 비교 안하고 단순히 정당이라는 이유로 나치당과 대정익찬회를 단순비교하노 군부가 먹고 세워진거지 고작 5년따리 대정익찬회가 세워지기도 전에 파시즘 국가가 됐노 그럼 책임소지가 어디에 있는지도 확실해지고 어디에 이념적 표상이 담겨져있었는지도 뻔한 일임 애초에 역사적으로 일본의 파시즘 전범이 엄연히 사후 보조적으로 등장한 고작 5년 존속된 대정익찬회에 의해 일어난건지 욱일기 달고 다닌 군부에 일어난건지 검증해보면 될 일을 나치도 정당이 책임지니까 단순히 군대가 지배하고 정당 하나 만들어서 따르게 했을 뿐인 대정익찬회가 나치당처럼 모든 책임이 있다고 하는것 자체가 논리적인 궤변이지	0
2028485	씨발 일베가 머라고 ㅠㅠ 셀프 통구이	1
2002700	불쌍해	0
2010054	나랑 가위바위보 딱밤맞기하자	0
2025403	유학하면서본 ㅍㅌㅊ이상 일본년들 ㅈㄴ문란해서 ㅇㅈ 근데 괜찮은 애도 있겠지 유학녀들은 걸러라 차라리 니들이 욕하는 김치가 더 깨끗함 물론 예외는 있지 와꾸 빻은애들	1
2014140	119 응아니에요	0
2018305	제시가 진짜 말하나 잘했다 타이미팀이 더 잘했는데 왜 지민팀이 2등인지	0
2019045	진짜 너무 실망이다	0
2029676	와 존나 옆집형 사고난것처럼 안쓰러워진다 힘내라게이야	1
2030461	울어도 괜찮다 게이야 오히려 너무 강해보여서 더 슬프다 하지만 꿋꿋하게 버텨줘라 ㅠㅠ	1
2011396	4만베 처음본다 진짜	0
2010357	막플 어캐 먹는거냐	0
2021527	뒷광고한거는 잘못 맞지만 선은 지키면서 까라 ㅋㅋ	0
2006052	다스베이더 ㅇㅂ	0
2024813	민좆당 새끼들은 미국 애국심 이벤트 같은거그대로 벤치마킹 해서 우파보다 먼저 써먹을거란 이야기다그러면서 이근같은 애들도 앞으로 여럿 나올거고우파가 애국심 이슈를 못건드리게 먼저 저런 이슈 잡을거라는 이야기다	1
2025448	미친 누나한테 야 라고 반말하노	1
2002173	겉으로 친한척 잘해주는척 근데 너한테 실제로 아무 관심도 없다는게 그게 이지매야 얼마큼 관심이 없냐 니가 어디 가다 뒤져도 아무도 신경 안 쓴다 이건 일본에서 몇달 살아봐야 뭔지 조금 감이 올거다	0
2004016	1234는 한국8090년대에도 그랫고 5는 70년대 그랫다하더라	0
2003527	짜장1 볶음밥1요	0
2028321	시발힘내라이기ㅇㅂ	1
2012177	키 197까지 크게 해주세요	0
2003226	디요오ㅗ옹	0
2008393	애란아 재회하자 ㅠㅠ 언젠가 꼭 되길	0
2025594	센징이 새끼가 왜 연애질을 해 나가죽어	1
2012210	깨끗하게 430베까지만 찍지 아쉽노	0
2013747	신나셨구만 광고 많이붙어서 돈많이들어오지ㅋㅋㅋ	0
2023300	끼리끼리ㅡㅡ무식한것들끼리 뭉치드라	0
2005915	도라에몽	0
2031032	지금도 누워서 댓글보고일베 정독 할것 같다힘내라니 창작물이 안 올라오길래ㅆㅂ ㅇㅂ 끊었나 햇다	1
2002376	이참에 수술실 도 놓고 범죄자 의사면허도 박탈하고 정부 원하는거 다 해버려라	0
2021188	다메다메 다메요	0
2010247	헐 너 진짜 ㅇㅂ인물중 최고였는데 ㅠ안타깝다 힘내라	0
2027343	메갈은 니애미고	1
2017229	이러고 한두달있다가 슬며시나와서 다시시작하겠다고 할꺼다ㅋㅋ돈맛봤는데 그만둔다고ㅋㅋ	0
2029875	시발 손가락 뭐 대충 비엔나소세지같은거라도 껴주고싶다ㅠ시발 슨타크성님 ㅠㅠ	1
2003166	독일은 왜 제외냐 ㅋㅋㅋ	0
2016920	월워러러ㅓㅑ월	0
2016949	유유상종인거지 뭐 솔직히 지민이랑 친하다는 얘들중에 선해보이는 얘들이 어째 하나도 없냐	0
2011958	넥타이 맨 야짤 잘봣다 이기야	0
2027107	파출소로감 경찰서가서 지랄해야 일함 파출소 시발 롬둘 일안해	1
2003180	강난희는 ㅇㅂ	0
2004855	걔가 너였냐어쩐지 갑자기 사라지더니이런 사연이 있었군	0
2030796	일베 아이디 있는 새끼들은 다 ㅇㅂ 박는구나 그래도 좀 따뜻하네	1
2023245	꼭 그렇게다 가져가야만속이 후련했냐 김래원	0
2018818	지민 키썸이랑 제시 까려고 끝나자마자 마이크 떼고 차로 가는 것 봐 ㅋㅋ	0
2009841	힝 ㅠㅠ 슬퍼	0
2020795	송대익님 저희 학교에 한번만 와주심 안대요 유튜브각 오지게 잘 뽑을수맀은데	0
2000784	호적 없어진지가 언제인데	0
2018475	조회수로 돈 좀 벌었겠네 복귀각 잡지마라 진짜 그렇게 죄송하다할꺼면 진작 하질말아야지 개웃기누	0
2019269	아 기다려봐 내가 저세상우리집 갔다가 바로 나올게 기다려	0
2024445	경남대 ㄹㅇ 저정도냐 군대 선임 중에 경남대 새끼잇엇는데 다들 지거국다니는줄알고 잇엇고 지말로는 경북대보다 살짝아래라고 햇는데 ㅋㅋㅋ	1
2030502	그거주작이다 욕줫나먹은지오래인데 ㅂㅅ	1
2000820	너 아무래도 그렇게 당한적 있어서 까칠해진듯	0
2018195	제시 앞에서 쭈구리됐네ㅋㅋㅋ	0
2016220	탈모 인증하면 머머리들의 확실한 지지표는 얻을 듯	0
2016309	팩트는 보겸이 이렇게 먼저 사과했으면 쓰레기 취급은 안받음 계속 부인하다가 정확한 물증나오니까 그제서야 인정하는데 그것도 화내면서 젠더갈등 물타기로 ㅋㅋㅋ 만약 첨부터 이렇게했지 그럼 이렇게 욕 절대 안먹었을꺼다	0
2018710	지디랑 탑이 부른지는 몰랐는데 어디서 들어봄 개띵곡이라 생각했었는데	0
2008952	통통따리통통따	0
2011744	와 진짜 보고 또봐도 질리지가 않는다그 금손이 저래됐는데 이렇게 유쾌하냐ㅋㅋㅋ보통 사람이었으면 자살했을지도 모르는걸ㅋㅋ꼭 쾌유하길 빈다	0
2014035	30분 휴식은 그렇다 치는데 밥시간 무엇	0
2030996	슨타크 게이야 정말 훌륭한 애국보스 청년이 그렇게 됬다는게 가슴이 아프다 내가 멀리서라도 응원하마 열심히 잘살길 바란다	1
2025115	금수는 고통으로 가르치는수밖에없음 존나죽여패서 누가우위인지 확실히 알게해야됨	1
2005017	안보인다드만 병원신세지고 잇엇네 ㄷ	0
2014159	120 그와중에 공들어가네 ㅎㄷ	0
2025843	한일커플 ㅈㄴ낯던데	1
2020987	넌 출석 하지마 쌤	0
2016211	타이미 저편에서 진짜 잘했음 제일잘했는데 떨어지는건 오바였지 제이스가 좀 못했긴해도 꼴등할무대는 아니였음	0
2011707	5만베 갈수 있을까	0
2001408	이해력 거의 물방개 수준 절레절레	0
2017237	이런 부류는 이미 돈 다 벌어놔서 ㅋㅋ아쉬운거 없을듯ㅋ	0
2014118	마카롱티비 검색해봤는데 엄청나던데요 혹시 안 보신분들 한번 보고 자요	0
2017365	이전영상이랑 텐션차이 ㄹㅇ 영화찍어도 되겠누	0
2029284	힘내라 게이야 지금 올라오는 떡밥도 일베식 위로지 너 놀리는게 아니야	1
2016447	하트 눌러주세요ㅜㅜ	0
2017330	이새끼 뭐야 이근	0
2006040	힘내라 이자식아	0
2012441	합격하고 싶어요 제발 ㅜㅜ	0
2006376	정회원 ㅇㅂ	0
2017639	잘 못한 것만 말해라이때다 싶어서 딴 거 걸고 넘어지지 마라 추하다	0
2011035	갑자기 추천200개는올라갈듯 ㅋㅋ	0
2011487	여기서 막플 먹는놈은 역사가 된다	0
2002435	슬기로운 가좈계획	0
2016969	유튜브 컨텐츠가 돈버는 컨텐츠고 그와중에 방송에서도 돈벌고 유튜브로도 돈벌고	0
2014662	와 워크맨 보는데 광고에서 엘사랑 키즈카페 미용실 알바생 나온다	0
2019854	얘들아 숙제는 다 했니 선생님	0
2015701	바ㅋㅋ발차깈ㅋ 부터ㅋㅎㅋ 돌려봐요ㅋㅋ	0
2019494	아니 잘못한 부분만 뭐라하지 왜 선넘는 욕을 하지ㅋㅋ	0
2022743	그래도 이건 정상적인 사과같네ㅋ	0
2027465	유럽게이노 어디가 그런데	1
2028616	손에 물갈퀴가 게이야 수영한번해봐라	1
2016009	총괄 서버 미국	0
2030576	씨발 눈물ㅋㅋ이밤에 일베 보면서 울줄이야ㅠ	1
2028393	이새끼 인싸 기만자네 ㅁㅈㅎ	1
2028078	진짜 일반인이였으면 자살하겠다고 지랄한텐데일베가 사람을 만든다	1
2000982	아저씨를 안가리고 아줌마들만 가리네 ㅁㅈㅎ	0
2026502	밥먹고 말하는 입으로 남자 오줌 나오는 성기를 10명넘게 빨았다고개걸레 맞네	1
2003265	지네 작살내는 586들을 열렬히 추종한 결과지최소한의 사고능력만 갖고있었어도 586들의 위선에 치를떨고 타도하려 하는게 정상인데	0
2022376	사람은 지가 피해준만큼 10배로 되돌려받음한번에 폭망이네 설현도 잘떳엇는데 영화도나오고이제 티비에서 제둘 안나와서 티비볼맛나겟음	0
2025836	그렇다 하더라도 스시녀가 김치년은 씹압살	1
2009831	닉값 ㅅㅌㅊ	0
2030616	이새끼 손바쳐서 평생받을 ㅇㅂ다받노	1
2024458	꼰대새끼들 종특인데 100퍼는 아니더라도 80퍼센트 저소리나 비슷한소리 나옴그리고 신고해도 또 우덜식 징계운영으로 존나 흐지부지하게 감봉2개월 이딴걸로 끝나겠지우리같은 라인없는 개돼지들은 뒤질수밖에없다	1
2024363	이거 주작삘 이빠이나는데손이덜덜떨린단 글바로밑에 이새끼가 댓글단것도 글코 프로일베충으로 확신한다이새끼 주작한거임	1
2027945	사람일 존나모르는거구나 시발	1
2015681	마 복귀 각 재지마라	0
2020598	와반말에 가래침뱉기	0
2023874	간곳은 다 병맛잊ㅋㅋ	0
2001179	니가 일본 중상류층이면 니 딸이 일본보다 못살고 유학충인 조선놈한테 니 딸 주겠냐	0
2006440	혹시 바퀴벌레들이 너 저주한거 아니냐 전생에 원수졌나	0
2013434	휴스턴 싸인훔치기 영상보다가 갑자기 이영상떠서 왔는데 자기좋아하는팬들 속이는 것들은 제발좀 사라졌으면좋겠다	0
2028111	원숭이 존나 패는거 보고싶다	1
2026175	저새끼들 대부분 일베에 소속감 느끼는 좆중고새끼들일 가능성 농후	1
2021639	머라농	0
2002600	회사 때려치고 호주 워홀갔다가 에버랜드알바나해볼까내인생 돈코충으로 끝내기싫다 ㅠㅜ	0
2013772	썸네일 ㄹㅇ ㅋㅋ	0
2022606	괴롭힘에 가담했는지 몰라도 김신영이나 설현이 그 사실을 몰랐다는건 말이 안되는건 맞지 게다가 같이사는 숙소에 남자들여서 성관계도 가졌는데 설현이 몰랐다고	0
2030483	이씨발롬이ㅈ어쩐지 글을 안올리더라좆나 슬프노	1
2016187	퀭한 눈 정준영을 닮았습니다관상의 힘이란	0
2023494	나름언니 보고싶어요	0
2027762	좆까고 앉아있네씨발 병신새끼가	1
2029098	헐일베슨타크 힘내라 ㅠㅠㅠ 노무 안타깝다	1
2008135	자력갱생 해라 1베	0
2002567	어쨋든 아프리카는 ㅁㅈㅎ	0
2028127	야 시발 너 뭔일이었냐 왜 안보이나했더니	1
2002032	암튼 내가 뭐라고 썼는지 모르겠는데 걍 나이 좀 있는거 같아서 궁금해서 물어본거	0
2021056	누나를 2년동안 지켜봤는데 진짜 실망이다내가 먹방 유튜브중에서 나름님 밖에 보지않았어요 그런데 뒷광고 때문에 이러시는거 진짜 실망이 크고 자신의 잘못에 생각하고 다시 돌아오셨으면 좋겠네요 실망 많이 했습니다	0
2007763	2만개 돌파랑 댓글 9천개는 처음이다무엇보다 사고나서 안타깝게 생각하고 열심히살자내가 니 몫까지 더 열심히 살아서 보답할게	0
2027419	이래서 결혼 안못 한다 씨발	1
2027806	자필로써야지 등신새끼야그리고 제일 중요한 자지탁본 어디갔냐기본이 안돼있잖아 씨발꺼져	1
2005455	슨타크니뮤 ㅠㅜ	0
2003659	뭘 얘기하고싶어하는진 알겠는데 쉰내 좀 직작 픙기쇼	0
2004263	아까부터 계속 비슷한말 하고 있는데 자꾸 헛소리하노 ㅋ	0
2008035	2만베 오	0
2013244	믿었는데 ㄱㅊ아	0
2005998	그냥 입양하면 되잖아 그럴때 하라고 입양이 있는게 아님	0
2004841	그리고 복학하고 다시 일하고 그걸 반복해야되는데 공장은 그런식이 잘 안된다 택배일만큼 쉽게 되겠냐	0
2022943	근데 이미 난 양팡한테 신뢰 잃어서 딱히 쟤가 뭘 하던 눈길 한 번 안줄건디 ㅋㅋ	0
2029385	이야 새끼야힘내라바퀴벌레보니까 너 누군지 생각이 난다 눈물나네인생사 새옹지마네ㅠ 힘내라 응원한다	1
2002957	아몰랑 내욕하면 별창	0
2012787	여자씨를말리는구만	0
2001706	현실적으로 잘쓰긴했는데 몇몇 부분에선 니가 남성적인 매력이 좀 떨어지기 때문에 니와이프가 그랬을거란 생각도 들수밖에 없다 니 글 전체적인 맥락과도 일맥상통함 암튼 새로운 세계에 온걸 환영한다 너처럼 그렇게 살아가는 부부들 많아너도 알겠지만그리고애없으면 그냥 다른여자 만나지 그러냐	0
2003511	요즘세상에 저런 훌륭한 청년이	0
2015309	엘사 이쁘네ㅋ	0
2003955	요즘 하는 짓 보면 3억은 뒤져야 함	0
2028457	이씨발로미	1
2026594	존나 웃긴게한국인들은 2차 세계대전을 단순히 제국주의들의 야망때문에 일어난 일인줄로 착각하고 있음욱일기를 금기시 하겠다는건 제국주의 자체를 부정하겠다는거고 그럼 욱일기 뿐만아니라 독일 철십자도 전부 밴시켜야지왜 지금 독일연방군 마크가 철십자라는거에 대해선 일언반구도 없을까단순히 지가 아는 지엽적인 부분으로 전체 역시 똑같을것이라는 오지랖과 자신감이 넘치는 조선인들 보면 존나 불쌍하다	1
2024838	21세기의 성자들이 배우임누구나 다 결혼하고 섹스하는 시대가 아니잖아 무려 남성인구의 40 가까이를 성도우미를 해주고 인간으로 살게끔 해주는 사람들임난 배우 욕 절대 안한다이시대에 절대적으로 필요한 사람들이고 아프리카 가서 봉사한답시고 정신너갱이 빠진 새끼들보다 훨씬 더 존경받아야 마땅한 사람들임	1
2014615	롯데월드알바요 ㅋㅋ	0
2020794	송대익님 응원합니다	0
2019724	야당의 특기를 보여줘라 건수 잡았을 때 물어 뜯어라	0
2029258	게이야안보이더니 ㅠㅠㅠ	1
2030997	하 씨발롬아 힘내라 진짜 너덕분에 존나재밌었던 일베였는데 어찌 이런 인재를 앗아가냐 신도 무심하시지게이야 항상 뒤에서 응원하고 있겠다 이기	1
2000592	내비둬 진짜들이래	0
2000751	고맙다 ㅇㅂ	0
2020703	소파가 제일 웃곀ㅋㅋㅌ	0
2025108	근데 플란체가 그렇게 힘들다면서 난 손목이 병신이라 좀만 할라해도 존나 아파서 못함 어쨋든 플란체 한다는것 만으로도 ㅆㅅㅌㅊ	1
2028891	이야 기분 딱 좋타 끝까지 가라 이기야 죶되게해라 이기야	1
2024015	계정 신고 ㄱ ㄱ ㄱ ㄱ ㄱ	0
2008684	너 진짜 존경했는데 이런일 당했엇구나 진짜 일베주는거 말곤 할수있는게 없다	0
2017460	이틈에 유튜브로 들어가야지	0
2010844	알고있군 ㅇㅂㅡ광주에서 강모하는 홍어지령중ㅡ일베에 글쓰는 순간부터 인간이길포기해야 한다일베를 바라보는 사람들의 시선을나쁘고 혐오스럽게 만들어라이게가장 효과적인 분탕방법이다 ㅡ후략ㅡ	0
2014299	2017 나만 삼국지에서 관우 형이 유비라고 생각한거 아니지 관우 형이 언제부터 장비였대	0
2005799	지 자식인데 웬 손주	0
2028413	카페에서 나 좆나 갈구던애도 몸ㅂㅅ대서 피부이식햇는데 이젠 장애인이나 그런사람들 볼때마다 이새끼도 어디가서 양아치처럼 굴것지 싶다	1
2014228	126 무슨 방법을 찾앜ㅋㅋㅋㄱㄱㅋ와 근데 장성규 님 드립력 넘사벽이다 진짜 웃기세요ㄱㅋㄱㄱㅋ	0
2015955	초딩때 장래희망이 저 여자백댄서 분이엿는데	0
2025984	ㅋㅋ분탕 보다 더 병신이네ㅋㅋㅋ현실 좆빻은 인생이라 ㅇㅂ하나 주는 거에 갑질 꺼드럭 거리는 개씹년 새끼ㅋㅋ	1
2004311	중국은 길에서 저 지룰 해도 서로죽자살자 싸우는 일은 없음 그런가보다 하지울 나라 처럼 서로 못잡아먹어 안달난 짓은 안함	0
2026688	저기서 깽판친놈은 진짜 쓰레기란건만 스스로 알아라 일베충은 원래쓰레기야 이런식의 말장난이 아니라 진짜 쓰레기다 너넨 누구 욕할자격도 없는 새끼들이야 고소한다는 애들한테는 찍소리도 못하고 글삭제하고 튀는새끼들이 제대로 말대답도못하는 어린애한테나 깽판치고 낄낄대고 쪽팔린줄알아라	1
2007401	노짱 안 만나서 ㅇㅂ	0
2029558	개새끼 좀 조심좀 하지 하 시발거	1
2020693	소름이다	0
2018170	제시 맞는말 하네	0
2019673	안 갈게 가긴 어디가 근데 우리집 말고 너네집은 되는 거냐	0
2018025	정리1등 제시 지담 다잘함2등 재롱잔치함3등 죌리브가있어도 치타 ㅆ캐리4등 앞점멸쓰는 제이스 그러나 타이미 ㄹㅇ ㅆ캐리	0
2017211	이때까지만 해도 제시가 왜그러는지 몰랐다 그러나 요즘 제시가 참 불의를 보면 못참는 성격이라는 것을 깨닫는다그리고 지민이 왜그러는지 모르겠다고 했는데 왜그런지는 본인이 더 잘 알겠죠	0
2017754	재생속도 15배	0
2018618	지금 계신 회사는 그럼 샌드박스랑 관련이 없는 회사인건가요	0
2024439	시바 24 25살도 많냐여자만나고싶다 ㅜㅜ	1
2001125	이야그럼 배우들은 결혼해도 임신 할 확률이 낮겠네	0
2005222	뒤질정도로패야함	0
2012575	막플내거	0
2014275	1분20초에라라머리맞고쓰레기통에골인	0
2008323	캬 올해 하는일 다 잘되게 해주세요	0
2016665	왜 동영상 없어여이제 ㅠㅠ	0
2005025	ㄹㅇㅋㅋ 근데 여자들은 재밌는남자찾음 지들은 노잼이면서	0
2009614	맨탈 ㅆㅅㅌㅊ힘내라이기	0
2028322	게이야 힘내라 너였노 하	1
2006388	줄수있는게 일베밖에 없다 가진거라곤 잉력밖에 없다	0
2011374	정하랑다시만나게해주세요	0
2030582	미친 ㅋㅋ ㅋㅋㅋ	1
2005192	뭐 케바케이지만 면역이란 참 오묘한거라 어쩔수 없는듯	0
2029801	진짜 사람인생 한치앞을 알수가없네멀쩡히 자기인생 잘살던 새끼도 갑자기 사고나서 저렇게되고예전에 어느 신문에서봤던 수능보러가다가 교통사고나서 하반신마비걸린 사람이 나중에 사법고시 합격했다는 기사가 생각난다지금 괜찮고 행복하고 그럭저럭 살아가던 사람도 어느날 갑자기 자신이 가진걸 대부분 잃어버릴수있는 막막한 미래가 두렵고 삶이 두렵다왜냐면 남의 일이 아니니까암튼 힘내고2베줄께	1
2018743	지민 눈딱지가	0
2012408	번번히 언조비카이	0
2021133	님들 품번추천이나 품번찾지말고 그냥 로즈티비봐라 차원이 다르다	0
2022272	불과 몇달전만해도 그렇게 칭송받았었는데 대중들은 역시 냉정하구만	0
2001411	그런년이랑 엮여서 좋을거없다 그냥 무시하고 남이라 생각하며 살아라	0
2008190	어디병원이냐	0
2001811	어디서 만났냐 썰 앙망한다	0
2000675	데자뷰노 저번에도 공장누나 글 본거 같은데 ㅋ	0
2018402	제시언니희철오빠 응원할게요ㅠㅠ	0
2002691	저게 틀린말이 있냐	0
2018622	지금 널 찾아가고있어	0
2025672	고베게이야 고베규 잘하는데 추천좀 해주라	1
2007323	와 저거 레이저 그걸로 별 그리는거 본게 엊그제같은데 안타깝노	0
2020234	영상 다 지우셔야죠 왜 숨겼나요복귀 각 재시려구요 쯔양님은 양팡님보다 더 죄가 없는데 실제다 지우셨어요 정보란 가시면 여전히 조회수 다 떠요지우세요 숨기지 말고	0
2026107	쓰레기새끼들이네 좆같은년들이 애한태 저런말 씨부리는 꼬라지 보니까 딱 급식충에 좆나 어린새끼들이네	1
2006367	인생과 작품의 진정한 혼연일체네	0
2010193	ㅇㅂ 힘내라 인간승리 우럭따ㅠㅠ아ㅠㅠ	0
2018828	지민님 나같으니깐 초아님 다시돌아왔으면좋겠네요민아님도돌아오면좋겠지만민아님은이미 텔런트로전향그거아니면 민아님도다시돌아와주세요	0
2016034	출근할땐 지디앤탑 집에가지마 퇴근할땐 투피엠 우리집	0
2009347	진짜 힘내라는 말밖에 할 수 있는게 없다힘내라	0
2017539	인턴 예쁘다	0
2008270	1등이 되어야 할 게시물이 1등이 된 기념	0
2030373	슨타크게이 가바기 다시 나타나서는 이게 무슨 일이냐 닥ㅇㅂ	1
2017064	이 언닌 진짜 완전 내가 진짜 하고싶은거 다 하고 살아 나도 작곡도 해보고 싶고 새벽에 일어나서 공부하고싶은데 언니 덕분에 유튜브도 하고싶어졌어요 아무튼 릴서님 존경합니다	0
2013071	진짜 모르겠어요 왜 그러는지너만 모르고 다 앎	0
2022178	복귀각잡고있다는데 오지마러라 분명 말했다 럭키 편순이 그만큼벌게 해줬으면 감사한줄알고 살아야지 뭐잘났다고 그리 나대 나대기는	0
2011101	5만베 가자 이제	0
2011833	ㅁㅍ 이거 왜 하는지 몰겠네 암튼 나두 ㅁㅍ 도전	0
2001010	저 검사 필수네 ㅋㅋ	0
2012171	타이핑 ㅇㅂ	0
2011484	엄마아빠형아모두모두 건강하게오래오래살게해주세요	0
2010421	일베 주려고 굳이 로그인했다 힘내라	0
2012256	ㅎㅇ	0
2011355	슨타크 소생하게해주세요	0
2009244	다시보고싶었는데 고맙다	0
2026945	나도 짱깨싫어하는데 미개하게 때리진않음	1
2004727	마자 스키장이 진짜 개쩔더라 ㅋㅋ	0
2014195	121 머리카락인줄알고 폰닦음	0
2023851	954 마지막에 라라님 머리 쓰다듬어 주는 민수님 설렘 포인트	0
2028794	그나저나 저새끼 탑블레이드 못돌리겠네 존나불쌍	1
2004380	너 열심히 준비한 댓글 다는거 라이브로 보니까 웃겨서 ㅋㅋㅋ	0
2014263	1등	0
2013894	002롸	0
2004979	그래도 인기글 갔으니 된 거 아니냐 ㅋㅋ 만베 보내줘야된다 이건	0
2019008	진짜 제시 언니 사랑해요지민은 진짜 뒤에서만 잘말한다 ㅋㅋㅋ	0
2029343	와 진짜 인생 시벌ㅜㅜ 힘내라 이기	1
2004724	사고나기 전부터쾅 할때까지 말이다그게 빠져서 궁금하다궁	0
2004957	내년에따면됨 1년만버리는거ㅣ	0
2009820	일베	0
2008192	지금 속도면 충분히 갈거같은데	0
2001155	민좌 줬음	0
2027272	착한 짱개와 홍어는 뒤진것들뿐이다	1
2007029	벌레갖고 그렇게 괴롭히더니 결국 인과응보로구나 아니 일베해서 벌받은건가 무섭다	0
2016070	친구잘못 사귀었다고 하지만 애초에 까진애들은 착한애들이랑 못친해짐 빵셔틀 이나 시키지	0
2026089	저런데 우루루 몰려가서 나 일베요하는 새끼들 진짜 극혐대가리에 든게없나	1
2013418	후자케루나	0
2012882	어쩌라고무적논리ㅋㅋ	0
2029279	이새키보다 부모님이 더 대단하다 자식교육을 어떻게 했길래 ㅆㅅㅌㅊ 초긍정 마인드를 가질 수 있는거냐 같은 부모로서 존경스럽다	1
2007113	안 보이기에 궁금했는데 입원해 있었노오늘 네 멘탈에 감동받아서 ㅇㅂ	0
2023464	나름님대게좋은분이셨는데나름님 화이팅입니다아자아자^^	0
2016607	형 롤에서 똥싸지르지 말고 나해줘	0
2019965	언니나도 미안해	0
